id,area,delay,status,recipe
4,18578.5,1170.14,SUCCESS,balance | refactor -z | resub -z | resub | resub | resub | refactor -z | rewrite | balance | balance | refactor | resub | refactor -z | rewrite | refactor -z | refactor | balance | refactor | rewrite -z | rewrite -z
8922,18616.28,969.47,SUCCESS,balance | refactor -z | rewrite | resub -z | refactor -z | refactor -z | resub -z | rewrite -z | refactor -z | rewrite | resub | refactor -z | refactor -z | rewrite -z | resub | balance | rewrite | resub -z | rewrite -z | rewrite -z
8925,19759.54,1167.53,SUCCESS,rewrite | balance | refactor | resub | refactor | balance | resub -z | balance | balance | refactor | rewrite -z | rewrite -z | resub -z | refactor -z | rewrite | resub -z | refactor | refactor | refactor | rewrite
8928,16764.65,1095.29,SUCCESS,rewrite | refactor | rewrite | rewrite -z | refactor -z | refactor -z | balance | resub -z | refactor -z | refactor | resub | resub -z | balance | refactor | resub -z | balance | refactor -z | balance | resub | rewrite
8927,19790.67,1067.92,SUCCESS,rewrite | rewrite -z | rewrite | refactor | balance | resub -z | rewrite -z | resub -z | resub | resub | refactor -z | refactor -z | refactor -z | rewrite -z | balance | resub | refactor | refactor | resub -z | resub -z
8932,19486.63,1106.86,SUCCESS,rewrite -z | balance | rewrite -z | balance | rewrite -z | rewrite -z | rewrite -z | balance | refactor -z | refactor | rewrite | rewrite -z | rewrite -z | resub | rewrite -z | rewrite -z | balance | resub | refactor | rewrite -z
8931,18914.99,1161.82,SUCCESS,rewrite | resub -z | rewrite | resub -z | rewrite -z | rewrite | refactor | rewrite | resub | rewrite | rewrite -z | balance | rewrite -z | refactor | resub | resub | refactor -z | refactor | balance | balance
8930,17616.12,1134.92,SUCCESS,rewrite | resub | refactor -z | rewrite -z | refactor | refactor | refactor -z | refactor | refactor | rewrite -z | resub -z | resub -z | refactor -z | resub -z | resub -z | rewrite | rewrite -z | refactor | resub -z | refactor -z
8929,18726.13,1048.34,SUCCESS,rewrite | refactor -z | resub -z | rewrite | resub -z | resub -z | rewrite -z | refactor | rewrite -z | resub -z | resub | rewrite | resub | rewrite | rewrite | refactor | balance | resub -z | resub -z | rewrite -z
8933,18779.07,1096.71,SUCCESS,rewrite -z | rewrite | refactor | balance | rewrite | resub -z | resub | refactor | balance | resub -z | resub -z | refactor | refactor -z | refactor -z | refactor -z | rewrite | rewrite -z | rewrite | rewrite -z | resub
8935,19058.9,997.62,SUCCESS,rewrite -z | refactor | balance | resub | resub -z | resub -z | rewrite -z | resub | resub -z | resub | rewrite -z | refactor | rewrite | refactor | refactor | refactor | rewrite -z | balance | balance | refactor
8938,18938.14,916.53,SUCCESS,rewrite -z | resub -z | rewrite -z | balance | refactor -z | refactor -z | refactor | rewrite -z | resub -z | rewrite -z | resub | balance | rewrite -z | refactor | refactor -z | refactor | refactor -z | refactor | refactor | refactor
8940,19851.31,1001.93,SUCCESS,refactor | rewrite | resub -z | balance | resub | refactor | rewrite | refactor | refactor -z | rewrite | rewrite | rewrite | rewrite | resub | refactor | balance | refactor | balance | rewrite -z | resub -z
8939,19156.52,1079.23,SUCCESS,refactor | balance | balance | resub -z | balance | balance | rewrite -z | rewrite -z | refactor | rewrite -z | resub | rewrite | rewrite | rewrite -z | rewrite | rewrite -z | refactor -z | refactor -z | balance | refactor -z
8937,19403.37,942.12,SUCCESS,rewrite -z | resub | resub -z | rewrite | balance | rewrite | rewrite -z | resub | resub -z | rewrite | refactor -z | refactor | balance | resub -z | refactor | resub -z | balance | refactor -z | resub -z | rewrite
8942,19119.28,1164.5,SUCCESS,refactor | refactor | refactor | rewrite | rewrite -z | rewrite -z | rewrite | resub -z | refactor | refactor -z | resub | refactor -z | balance | refactor | balance | rewrite -z | refactor | refactor | refactor -z | refactor
8936,17674.64,1052.73,SUCCESS,rewrite -z | refactor -z | rewrite | resub -z | rewrite -z | refactor -z | resub -z | refactor | refactor -z | resub -z | resub | rewrite | rewrite -z | resub -z | rewrite -z | refactor | rewrite -z | rewrite | refactor -z | resub
8934,19244.83,917.82,SUCCESS,rewrite -z | rewrite -z | resub -z | refactor | refactor -z | rewrite -z | refactor | refactor | resub -z | resub | rewrite | resub -z | rewrite -z | refactor -z | resub -z | resub -z | rewrite | rewrite -z | resub -z | rewrite
8946,18557.49,1127.02,SUCCESS,refactor -z | balance | refactor | rewrite | balance | balance | refactor -z | rewrite -z | refactor -z | rewrite | refactor -z | resub | rewrite | rewrite -z | rewrite | resub -z | rewrite | refactor -z | rewrite -z | rewrite -z
8943,18506.68,1167.26,SUCCESS,refactor | refactor -z | balance | resub | refactor -z | rewrite | rewrite | resub -z | balance | resub -z | resub -z | rewrite -z | rewrite -z | refactor -z | resub -z | balance | rewrite | balance | resub -z | resub -z
8947,18256.64,1197.17,SUCCESS,refactor -z | rewrite | rewrite -z | balance | rewrite | resub | resub | balance | rewrite | refactor -z | rewrite -z | resub -z | refactor -z | refactor | refactor -z | balance | refactor -z | resub -z | resub -z | refactor
8944,19257.6,1033.12,SUCCESS,refactor | resub | refactor -z | refactor | resub -z | balance | resub -z | rewrite | balance | refactor -z | rewrite | rewrite | rewrite | resub -z | resub | refactor -z | resub -z | resub | rewrite | resub
8945,19230.47,1131.51,SUCCESS,refactor | resub -z | refactor | rewrite -z | rewrite | refactor | balance | resub -z | balance | rewrite | refactor | refactor -z | resub -z | resub -z | rewrite -z | resub -z | resub | refactor -z | resub | refactor
8949,17878.92,1283.18,SUCCESS,refactor -z | refactor | resub | resub | resub | rewrite | refactor -z | refactor -z | balance | rewrite -z | balance | refactor -z | refactor | balance | rewrite | refactor | rewrite -z | refactor -z | rewrite | rewrite -z
8941,19187.91,847.36,SUCCESS,refactor | rewrite -z | rewrite -z | resub | refactor -z | resub | resub | rewrite | rewrite | refactor -z | rewrite -z | refactor | resub | rewrite -z | resub -z | resub -z | resub -z | resub | resub | rewrite
8948,18179.24,1029.71,SUCCESS,refactor -z | rewrite -z | balance | rewrite | balance | rewrite -z | resub | refactor | balance | rewrite | resub | rewrite | refactor | refactor -z | resub -z | refactor -z | rewrite -z | refactor -z | resub | resub -z
8950,17493.22,938.64,SUCCESS,refactor -z | refactor -z | rewrite -z | refactor -z | balance | resub | refactor -z | refactor | rewrite -z | refactor -z | balance | resub | resub | resub | balance | rewrite | refactor | refactor -z | resub -z | refactor
8952,19297.77,1328.92,SUCCESS,refactor -z | resub -z | resub -z | rewrite -z | resub -z | refactor -z | refactor | rewrite -z | rewrite | balance | refactor | rewrite -z | refactor -z | resub -z | balance | resub | resub | refactor -z | refactor -z | refactor
8951,19099.86,1192.49,SUCCESS,refactor -z | resub | balance | rewrite | refactor -z | rewrite | resub | resub | resub -z | rewrite | rewrite -z | rewrite -z | resub -z | balance | resub | rewrite | resub -z | balance | refactor -z | rewrite -z
8953,18778.0,1127.0,SUCCESS,resub | balance | refactor -z | resub -z | refactor -z | resub | balance | resub | rewrite -z | balance | rewrite -z | resub -z | resub | refactor -z | resub | refactor -z | refactor | rewrite -z | refactor -z | rewrite
8954,18180.57,900.81,SUCCESS,resub | rewrite | resub | refactor | refactor -z | refactor -z | refactor -z | resub | balance | resub -z | resub | refactor -z | refactor | refactor | balance | resub | refactor -z | refactor | resub | refactor
8956,19482.11,1036.85,SUCCESS,resub | refactor | resub | refactor | balance | balance | refactor | rewrite -z | resub | refactor -z | balance | rewrite -z | resub -z | resub | balance | refactor | resub -z | rewrite -z | balance | refactor
8955,19499.66,1108.34,SUCCESS,resub | rewrite -z | rewrite -z | balance | refactor | refactor -z | refactor -z | rewrite -z | resub | balance | refactor -z | resub | refactor | rewrite -z | refactor -z | refactor -z | refactor | rewrite -z | resub -z | rewrite -z
8962,19112.1,855.97,SUCCESS,resub -z | rewrite -z | resub | balance | rewrite -z | refactor | refactor -z | balance | refactor -z | balance | balance | balance | rewrite | rewrite | balance | rewrite -z | refactor | refactor | rewrite | rewrite -z
8958,18248.93,1074.02,SUCCESS,resub | resub | resub -z | refactor | resub -z | resub -z | refactor | refactor -z | refactor -z | refactor -z | rewrite | balance | balance | rewrite | resub -z | refactor -z | refactor -z | rewrite -z | refactor -z | balance
8957,18167.8,1162.68,SUCCESS,resub | refactor -z | refactor | resub | rewrite -z | refactor -z | resub -z | refactor -z | resub -z | refactor | rewrite -z | rewrite -z | rewrite -z | resub -z | rewrite | resub | refactor -z | rewrite | rewrite | refactor -z
8961,19136.57,1141.45,SUCCESS,resub -z | rewrite | resub -z | resub | balance | refactor -z | refactor | refactor -z | refactor | balance | balance | resub | resub | resub -z | resub -z | refactor | resub -z | balance | rewrite | rewrite
8960,19697.83,1064.96,SUCCESS,resub -z | balance | resub -z | refactor -z | balance | rewrite -z | refactor -z | refactor -z | refactor | refactor -z | rewrite | resub | rewrite | resub | refactor | rewrite | resub | balance | balance | resub
8959,20074.75,938.81,SUCCESS,resub | resub -z | resub | rewrite | rewrite -z | resub | rewrite | refactor | resub -z | refactor | balance | rewrite -z | resub | rewrite -z | resub -z | resub -z | resub -z | rewrite | balance | rewrite -z
8966,18694.75,881.58,SUCCESS,resub -z | resub -z | rewrite | refactor | refactor | rewrite -z | rewrite | refactor -z | refactor | resub -z | refactor -z | balance | rewrite -z | refactor | rewrite | rewrite | refactor | resub | rewrite -z | resub
8969,17920.95,1076.62,SUCCESS,balance | rewrite -z | refactor -z | refactor | refactor -z | resub -z | refactor -z | resub -z | refactor -z | refactor | refactor | balance | refactor -z | rewrite -z | refactor | balance | rewrite -z | refactor -z | rewrite -z | balance
8963,19708.21,1115.22,SUCCESS,resub -z | refactor | resub -z | balance | balance | refactor -z | resub -z | rewrite | rewrite -z | rewrite | rewrite | resub | refactor | resub -z | resub -z | balance | resub -z | rewrite -z | refactor -z | resub -z
8967,19670.7,1019.72,SUCCESS,balance | balance | resub -z | balance | resub | resub | refactor -z | resub | refactor | refactor -z | rewrite -z | resub -z | rewrite -z | rewrite -z | rewrite | balance | resub | balance | rewrite | resub
8964,17787.42,1014.13,SUCCESS,resub -z | refactor -z | refactor -z | rewrite | rewrite | rewrite -z | resub -z | resub | resub | refactor | resub -z | rewrite -z | rewrite -z | rewrite -z | resub -z | rewrite -z | balance | rewrite | resub | balance
8968,18615.48,1235.17,SUCCESS,balance | rewrite | balance | refactor | resub -z | resub -z | resub -z | rewrite -z | balance | rewrite | refactor | rewrite -z | resub -z | resub -z | rewrite | refactor -z | rewrite | refactor | balance | resub
8965,18900.63,1071.61,SUCCESS,resub -z | resub | resub | resub | resub -z | resub -z | refactor | resub -z | rewrite -z | resub -z | resub | resub | resub -z | rewrite -z | resub | refactor | balance | resub -z | resub | balance
8971,19250.95,1159.12,SUCCESS,balance | refactor -z | balance | balance | refactor -z | rewrite -z | refactor -z | resub | refactor -z | resub -z | rewrite -z | balance | refactor -z | resub | refactor | resub | resub | rewrite -z | rewrite | rewrite
8970,19062.36,1198.36,SUCCESS,balance | refactor | refactor | resub | refactor -z | refactor -z | rewrite | resub -z | rewrite -z | rewrite | refactor -z | resub | resub -z | resub | resub | resub -z | resub -z | rewrite | resub -z | refactor
8974,20328.78,1154.1,SUCCESS,rewrite | balance | rewrite | resub | rewrite | refactor | balance | rewrite -z | refactor | rewrite | refactor -z | rewrite -z | refactor -z | balance | balance | refactor | refactor -z | resub -z | refactor | resub
8972,18952.5,966.43,SUCCESS,balance | resub | rewrite -z | refactor | rewrite | resub | resub -z | rewrite -z | rewrite | refactor | rewrite | refactor | resub -z | refactor -z | refactor -z | resub | resub -z | rewrite | resub -z | balance
8977,20010.65,947.45,SUCCESS,rewrite | refactor | balance | resub -z | balance | resub -z | rewrite -z | balance | rewrite | refactor -z | rewrite -z | refactor -z | refactor | balance | rewrite -z | balance | resub -z | rewrite -z | resub -z | refactor
8973,19590.63,1114.4,SUCCESS,balance | resub -z | resub -z | refactor | resub | rewrite | balance | resub -z | resub -z | refactor | rewrite | refactor | refactor -z | resub | resub -z | resub -z | rewrite | refactor -z | rewrite | rewrite
8975,19240.84,1005.17,SUCCESS,rewrite | rewrite | rewrite -z | balance | resub | rewrite -z | resub | resub | refactor | rewrite | refactor | resub | balance | balance | refactor -z | balance | resub | rewrite | resub | balance
8983,18539.14,1176.12,SUCCESS,rewrite -z | rewrite -z | refactor -z | refactor -z | balance | rewrite -z | rewrite -z | rewrite -z | balance | refactor -z | balance | balance | rewrite -z | balance | rewrite | balance | balance | resub | refactor -z | refactor -z
8978,18207.43,1089.19,SUCCESS,rewrite | refactor -z | rewrite | refactor -z | resub -z | rewrite -z | refactor -z | refactor | balance | rewrite -z | rewrite | refactor -z | rewrite | rewrite -z | resub | rewrite | resub -z | rewrite -z | resub -z | resub -z
8979,18955.69,1180.68,SUCCESS,rewrite | resub | rewrite | balance | resub -z | rewrite | rewrite -z | refactor | rewrite | resub -z | balance | resub -z | resub | refactor -z | balance | resub | balance | refactor | resub | refactor
8980,18547.12,963.27,SUCCESS,rewrite | resub -z | refactor -z | resub | rewrite | refactor -z | refactor -z | refactor -z | refactor | rewrite | refactor | refactor | rewrite | resub | refactor | refactor | resub -z | refactor | resub | rewrite -z
8976,18043.31,1143.88,SUCCESS,rewrite | rewrite -z | resub -z | resub | refactor -z | rewrite | resub | refactor -z | refactor | resub | resub | refactor | rewrite -z | resub | refactor -z | refactor -z | resub | refactor | resub | resub -z
8984,18579.3,1151.83,SUCCESS,rewrite -z | refactor | balance | resub | resub | rewrite | rewrite | rewrite -z | rewrite -z | rewrite -z | refactor -z | refactor -z | refactor -z | balance | refactor | balance | refactor | resub | rewrite -z | resub
8981,19949.73,1106.57,SUCCESS,rewrite -z | balance | refactor | refactor | refactor -z | balance | resub | resub | rewrite -z | resub | rewrite -z | rewrite -z | resub | rewrite | resub | refactor | resub | refactor | resub -z | resub -z
8982,18811.79,1089.64,SUCCESS,rewrite -z | rewrite | resub -z | resub | resub -z | rewrite | refactor | refactor -z | resub -z | refactor | balance | rewrite -z | resub | resub | resub | resub | resub -z | refactor | refactor | refactor
8988,18896.11,1039.91,SUCCESS,refactor | balance | resub -z | refactor | rewrite -z | refactor -z | resub | resub -z | resub | rewrite -z | balance | rewrite | refactor | rewrite | balance | balance | refactor | rewrite -z | refactor -z | resub -z
8985,18608.83,1071.22,SUCCESS,rewrite -z | refactor -z | refactor | refactor | rewrite -z | resub | resub | resub -z | rewrite -z | balance | refactor | resub -z | rewrite -z | rewrite | refactor -z | resub | refactor -z | resub | resub | rewrite -z
8987,17905.26,1038.85,SUCCESS,rewrite -z | resub -z | refactor -z | rewrite -z | rewrite -z | resub -z | refactor | balance | refactor -z | refactor | rewrite -z | refactor -z | resub | resub | rewrite -z | rewrite -z | resub -z | balance | rewrite | rewrite -z
8986,19097.47,1188.21,SUCCESS,rewrite -z | resub | rewrite -z | refactor -z | refactor -z | rewrite | balance | rewrite | resub | refactor -z | resub | rewrite | refactor | rewrite | resub -z | resub -z | resub -z | rewrite -z | resub -z | rewrite
8989,17088.64,1122.76,SUCCESS,refactor | rewrite | resub | refactor -z | refactor -z | refactor -z | resub -z | rewrite -z | refactor | rewrite -z | resub -z | resub -z | refactor -z | rewrite -z | rewrite -z | rewrite -z | resub | balance | refactor -z | rewrite
8991,20142.05,944.58,SUCCESS,refactor | refactor | rewrite | rewrite | refactor | balance | resub -z | balance | refactor -z | resub -z | resub | rewrite | resub | rewrite | balance | balance | rewrite | rewrite | resub | refactor
8990,18141.47,1110.33,SUCCESS,refactor | rewrite -z | rewrite -z | refactor -z | rewrite | refactor | balance | rewrite -z | balance | refactor -z | refactor -z | rewrite | resub | refactor | resub -z | resub -z | rewrite -z | resub | balance | refactor
8995,18728.0,1073.27,SUCCESS,refactor -z | balance | balance | resub -z | rewrite -z | rewrite | rewrite | refactor -z | resub -z | refactor -z | rewrite -z | refactor | balance | refactor | refactor -z | resub | balance | rewrite -z | refactor | rewrite
8996,18618.4,1227.74,SUCCESS,refactor -z | rewrite | resub -z | refactor | rewrite -z | rewrite | resub -z | rewrite -z | refactor | refactor -z | balance | refactor | rewrite -z | resub -z | refactor | balance | refactor -z | refactor | rewrite -z | rewrite -z
8993,18922.71,1246.88,SUCCESS,refactor | resub | rewrite | resub | resub -z | refactor -z | refactor | balance | refactor | resub | resub | rewrite -z | resub | resub -z | refactor -z | rewrite -z | refactor | balance | refactor -z | resub -z
8999,17040.23,1074.61,SUCCESS,refactor -z | refactor -z | refactor | refactor | refactor -z | rewrite | rewrite | balance | balance | balance | refactor -z | rewrite | resub | rewrite | rewrite -z | resub | refactor -z | rewrite | refactor | balance
8994,19855.57,1270.1,SUCCESS,refactor | resub -z | balance | resub | resub -z | rewrite | rewrite | refactor -z | balance | rewrite | balance | resub | refactor | resub -z | balance | rewrite -z | resub -z | resub -z | refactor | rewrite -z
8992,18739.17,1021.63,SUCCESS,refactor | refactor -z | resub | refactor | rewrite -z | rewrite | resub -z | refactor -z | resub | resub | rewrite | rewrite | resub | resub | resub | rewrite | rewrite -z | rewrite | rewrite | resub -z
8998,17778.38,1141.25,SUCCESS,refactor -z | refactor | resub -z | rewrite | resub | refactor | refactor | rewrite | refactor -z | resub -z | refactor -z | resub -z | refactor -z | rewrite | resub | resub -z | refactor | refactor -z | refactor | refactor -z
9000,17627.55,1146.12,SUCCESS,refactor -z | resub | rewrite -z | resub | refactor | refactor | refactor -z | balance | refactor -z | rewrite | resub -z | rewrite -z | refactor | refactor | rewrite | refactor | refactor | resub | balance | refactor
9002,19002.77,1152.96,SUCCESS,resub | balance | rewrite | resub | refactor -z | resub -z | balance | refactor -z | refactor | refactor -z | refactor -z | refactor -z | rewrite -z | refactor | refactor | resub -z | resub -z | rewrite -z | balance | balance
8997,18556.16,1142.67,SUCCESS,refactor -z | rewrite -z | resub | resub | resub -z | resub | rewrite | resub -z | rewrite | rewrite | resub | refactor -z | rewrite | resub | refactor -z | resub | refactor -z | rewrite | balance | refactor
9001,18936.27,1093.04,SUCCESS,refactor -z | resub -z | rewrite | resub | resub | resub -z | refactor | resub -z | resub | rewrite -z | rewrite | refactor | resub | refactor -z | balance | refactor | resub | rewrite | refactor | refactor -z
9003,19082.84,1012.37,SUCCESS,resub | rewrite | balance | balance | resub | resub | balance | rewrite -z | resub -z | rewrite | rewrite | refactor | refactor -z | rewrite | refactor | rewrite | resub -z | refactor | resub | balance
9006,18163.54,1150.55,SUCCESS,resub | refactor -z | balance | resub | balance | balance | balance | refactor -z | refactor | refactor | rewrite -z | refactor | refactor -z | resub | resub | resub -z | rewrite -z | balance | rewrite | refactor
9005,19540.63,1099.83,SUCCESS,resub | refactor | resub | refactor | resub | balance | resub | resub -z | rewrite -z | resub -z | resub -z | refactor | refactor -z | balance | rewrite -z | refactor | rewrite -z | rewrite | resub | refactor
9004,18077.09,1019.05,SUCCESS,resub | rewrite -z | refactor -z | resub -z | refactor -z | refactor -z | resub | resub -z | balance | refactor -z | rewrite -z | resub -z | resub | resub | resub | refactor | rewrite | resub -z | rewrite | resub -z
9013,18221.0,1188.94,SUCCESS,resub -z | refactor -z | rewrite | refactor | resub | refactor | refactor | balance | balance | refactor -z | rewrite -z | rewrite -z | refactor -z | refactor -z | refactor -z | refactor | refactor -z | refactor -z | balance | balance
9009,19686.13,986.98,SUCCESS,resub -z | balance | refactor | resub -z | resub | rewrite | resub -z | refactor | refactor | balance | balance | resub -z | rewrite -z | rewrite | refactor -z | resub | refactor -z | rewrite -z | resub -z | balance
9007,18906.22,1131.51,SUCCESS,resub | resub | rewrite -z | resub -z | refactor | resub -z | rewrite -z | refactor -z | rewrite | resub | rewrite -z | balance | rewrite -z | refactor | balance | rewrite -z | rewrite -z | resub -z | resub | resub
9012,19678.15,1190.57,SUCCESS,resub -z | refactor | rewrite | resub -z | balance | refactor -z | rewrite -z | refactor | rewrite | rewrite | refactor | resub -z | refactor | balance | refactor | rewrite | rewrite | refactor -z | rewrite -z | resub
9008,18735.44,1171.61,SUCCESS,resub | resub -z | resub -z | resub -z | refactor -z | rewrite | resub -z | rewrite | resub | resub | refactor -z | resub | rewrite -z | rewrite -z | resub | refactor | refactor -z | balance | refactor | refactor
9014,19876.85,1024.54,SUCCESS,resub -z | resub | refactor -z | resub -z | refactor | balance | resub | balance | refactor | balance | resub | balance | rewrite -z | refactor | rewrite | refactor -z | resub -z | resub -z | balance | balance
9010,18621.33,865.96,SUCCESS,resub -z | rewrite | resub | resub -z | refactor -z | refactor -z | refactor | rewrite | rewrite -z | refactor | resub | rewrite | rewrite | resub | resub -z | resub | rewrite -z | resub -z | rewrite -z | rewrite
9017,19101.46,1091.17,SUCCESS,balance | rewrite | rewrite -z | rewrite -z | rewrite -z | refactor -z | refactor | refactor -z | refactor | resub -z | balance | refactor | refactor | resub | refactor -z | balance | refactor -z | refactor | rewrite | refactor
9011,19378.9,1223.56,SUCCESS,resub -z | rewrite -z | rewrite -z | resub | resub -z | refactor | resub -z | refactor | resub -z | refactor -z | resub | resub | balance | resub -z | refactor | resub -z | resub | refactor -z | balance | refactor -z
9015,18990.54,942.26,SUCCESS,resub -z | resub -z | rewrite -z | resub | rewrite -z | refactor | rewrite -z | rewrite | resub | rewrite | rewrite | resub -z | rewrite | resub -z | refactor -z | rewrite | balance | rewrite -z | rewrite -z | refactor -z
9016,19356.29,1104.63,SUCCESS,balance | balance | rewrite -z | refactor -z | refactor -z | resub -z | resub | resub | refactor | rewrite -z | refactor -z | refactor -z | rewrite -z | resub -z | resub -z | balance | refactor -z | resub | rewrite -z | rewrite -z
9019,18551.37,1117.81,SUCCESS,balance | refactor | refactor | rewrite | refactor -z | refactor -z | refactor -z | resub | refactor -z | rewrite | rewrite -z | refactor -z | refactor -z | refactor -z | resub | rewrite | rewrite -z | refactor -z | refactor | balance
9022,17786.62,1162.23,SUCCESS,balance | resub -z | refactor -z | refactor -z | refactor -z | balance | rewrite | refactor | refactor | balance | resub -z | resub -z | refactor | rewrite -z | rewrite -z | rewrite -z | balance | balance | refactor -z | refactor
9018,18827.75,1146.38,SUCCESS,balance | rewrite -z | balance | resub | resub | refactor | resub -z | resub | balance | refactor | balance | rewrite | resub | resub | resub -z | refactor -z | balance | resub -z | resub -z | resub
9023,19608.19,1058.95,SUCCESS,rewrite | balance | refactor | refactor -z | rewrite | resub | resub -z | balance | rewrite | resub -z | balance | refactor | refactor | balance | refactor -z | rewrite -z | refactor | refactor -z | refactor -z | rewrite -z
9021,19627.08,1042.7,SUCCESS,balance | resub | resub -z | resub | balance | refactor | refactor -z | refactor | balance | resub -z | refactor | rewrite | refactor | balance | resub | resub | rewrite | refactor -z | resub | rewrite -z
9020,19130.99,874.97,SUCCESS,balance | refactor -z | resub -z | resub -z | resub | rewrite | resub -z | refactor -z | balance | rewrite -z | rewrite -z | rewrite -z | refactor -z | refactor -z | balance | rewrite -z | rewrite | resub | resub -z | resub -z
9024,19349.11,1233.2,SUCCESS,rewrite | rewrite | balance | refactor -z | balance | resub -z | rewrite -z | resub -z | rewrite | refactor | refactor -z | rewrite | refactor | refactor -z | resub -z | resub | rewrite -z | rewrite | refactor | balance
9025,19223.02,843.13,SUCCESS,rewrite | rewrite -z | rewrite | balance | refactor | refactor | refactor -z | refactor | resub | balance | refactor -z | resub -z | rewrite | refactor | refactor | rewrite -z | resub -z | refactor | balance | refactor
9026,17494.02,1142.64,SUCCESS,rewrite | refactor | rewrite | refactor -z | refactor | refactor -z | resub -z | resub -z | resub -z | resub | refactor -z | refactor | balance | refactor | refactor | refactor -z | resub | refactor | resub -z | resub
9033,19018.2,1151.59,SUCCESS,rewrite -z | refactor | rewrite | balance | rewrite | refactor -z | refactor -z | refactor | refactor | rewrite -z | balance | resub -z | balance | balance | refactor -z | rewrite | rewrite | resub | refactor | refactor
9031,17498.81,1030.33,SUCCESS,rewrite -z | rewrite | resub | refactor | rewrite | refactor -z | refactor -z | refactor | resub -z | refactor | resub | refactor -z | balance | balance | balance | resub -z | refactor -z | refactor -z | resub | resub -z
9028,18861.79,1050.42,SUCCESS,rewrite | resub | rewrite -z | rewrite -z | resub -z | refactor -z | refactor -z | refactor | resub -z | resub -z | refactor | rewrite -z | balance | rewrite | refactor | rewrite -z | refactor | refactor | refactor -z | resub
9030,18553.23,970.13,SUCCESS,rewrite -z | balance | refactor | rewrite | rewrite | rewrite | resub | resub -z | refactor -z | balance | resub -z | resub -z | rewrite | refactor | resub | refactor | rewrite | resub -z | balance | refactor -z
9027,18422.63,1023.8,SUCCESS,rewrite | refactor -z | rewrite | refactor -z | rewrite -z | rewrite -z | refactor | refactor -z | resub -z | resub -z | refactor -z | resub -z | rewrite | resub | refactor | resub -z | resub -z | resub -z | rewrite | rewrite -z
9029,18423.69,1047.58,SUCCESS,rewrite | resub -z | rewrite | rewrite -z | refactor | rewrite | resub -z | resub | rewrite | refactor -z | resub -z | rewrite -z | rewrite | resub | resub | rewrite | refactor | resub -z | balance | refactor
9034,18005.27,941.56,SUCCESS,rewrite -z | refactor -z | refactor | rewrite -z | refactor -z | refactor | resub | rewrite | balance | refactor | refactor | resub -z | balance | refactor | rewrite -z | refactor | refactor | refactor | resub -z | resub -z
9032,18686.5,1029.38,SUCCESS,rewrite -z | rewrite -z | rewrite | resub -z | refactor | refactor | rewrite -z | refactor -z | resub -z | rewrite | resub -z | balance | rewrite | rewrite -z | resub | refactor -z | balance | refactor -z | resub | resub -z
9037,19353.63,1040.4,SUCCESS,refactor | balance | refactor | refactor | resub -z | rewrite -z | refactor -z | rewrite | balance | resub | refactor -z | resub -z | refactor -z | rewrite | rewrite | rewrite -z | rewrite -z | refactor | refactor -z | resub -z
9040,18032.94,1185.92,SUCCESS,refactor | refactor | refactor | rewrite -z | refactor -z | refactor -z | refactor | balance | refactor -z | refactor | refactor | balance | rewrite | rewrite -z | refactor | resub -z | rewrite -z | rewrite -z | rewrite -z | rewrite -z
9036,19388.47,959.44,SUCCESS,rewrite -z | resub -z | rewrite | rewrite | resub | balance | rewrite | rewrite -z | rewrite | resub | resub -z | resub | balance | refactor -z | balance | balance | resub -z | balance | resub -z | refactor -z
9038,18951.44,1198.28,SUCCESS,refactor | rewrite | rewrite | refactor -z | resub -z | rewrite | balance | rewrite -z | balance | balance | balance | rewrite -z | rewrite -z | refactor | resub -z | resub | resub -z | rewrite -z | resub -z | resub -z
9035,17489.5,1109.6,SUCCESS,rewrite -z | resub | rewrite | refactor | refactor | refactor -z | resub | resub | rewrite -z | resub | refactor | resub | refactor | refactor -z | rewrite -z | resub -z | refactor -z | rewrite -z | resub | balance
9039,17795.93,1067.91,SUCCESS,refactor | rewrite -z | resub -z | refactor | refactor -z | resub | refactor | resub -z | balance | resub -z | refactor | balance | rewrite | refactor -z | rewrite | resub -z | resub | resub | balance | rewrite
9044,18338.04,983.62,SUCCESS,refactor -z | balance | balance | balance | balance | resub | rewrite | refactor | rewrite | rewrite | refactor -z | balance | rewrite | rewrite | refactor -z | resub -z | refactor | refactor -z | refactor -z | resub
9043,17934.78,926.25,SUCCESS,refactor | resub -z | refactor -z | refactor | refactor | balance | balance | refactor | resub -z | rewrite -z | rewrite -z | rewrite | resub | rewrite -z | refactor -z | rewrite -z | balance | resub | refactor | balance
9042,19319.31,862.04,SUCCESS,refactor | resub | resub | rewrite -z | rewrite -z | rewrite | rewrite -z | refactor | resub -z | rewrite | rewrite -z | rewrite | rewrite -z | refactor -z | rewrite | resub -z | balance | refactor -z | resub | resub -z
9041,17964.58,1136.07,SUCCESS,refactor | refactor -z | resub -z | refactor -z | resub | resub | refactor -z | rewrite -z | rewrite | resub | resub | resub | resub -z | rewrite -z | rewrite -z | rewrite -z | resub | refactor | resub | rewrite
9046,18551.11,1108.3,SUCCESS,refactor -z | rewrite -z | refactor | balance | resub -z | rewrite | rewrite | balance | refactor -z | refactor -z | refactor | rewrite -z | rewrite -z | resub | resub | resub | balance | balance | rewrite | rewrite -z
