id,area,delay,status,recipe
6,20805.99,179752.45,SUCCESS,balance | resub -z | resub | balance | refactor | rewrite -z | resub -z | resub | resub | refactor -z | rewrite | resub -z | rewrite | rewrite -z | refactor -z | balance | resub | balance | rewrite -z | resub -z
9770,18796.36,173287.2,SUCCESS,rewrite -z | resub | balance | rewrite -z | resub | refactor -z | rewrite -z | balance | resub | rewrite -z | balance | balance | rewrite -z | refactor -z | refactor | balance | rewrite -z | refactor -z | resub -z | rewrite -z
9767,22465.83,192345.69,SUCCESS,rewrite -z | rewrite -z | balance | resub | resub -z | rewrite -z | rewrite -z | balance | balance | refactor | balance | refactor | refactor -z | rewrite -z | rewrite -z | rewrite | refactor -z | rewrite -z | rewrite | balance
9774,18921.91,146701.38,SUCCESS,refactor | rewrite -z | rewrite -z | rewrite | resub -z | refactor -z | resub | balance | resub -z | resub -z | refactor -z | balance | refactor | refactor -z | rewrite -z | balance | resub -z | rewrite -z | rewrite | balance
9768,19434.23,181563.83,SUCCESS,rewrite -z | refactor | resub -z | resub | balance | rewrite -z | resub | rewrite | resub | rewrite -z | rewrite | resub -z | rewrite | resub | balance | rewrite -z | rewrite -z | resub | rewrite -z | refactor -z
9769,19473.06,188927.19,SUCCESS,rewrite -z | refactor -z | refactor -z | refactor -z | refactor -z | resub -z | rewrite -z | refactor -z | rewrite | refactor -z | resub | resub | rewrite -z | resub -z | rewrite | refactor -z | resub -z | resub | rewrite | resub -z
9772,19642.77,173023.94,SUCCESS,refactor | balance | resub | rewrite | resub | rewrite | resub -z | refactor | resub -z | balance | refactor | refactor -z | balance | rewrite | refactor | rewrite | refactor | refactor | resub | resub
9776,18993.73,177126.92,SUCCESS,refactor | refactor -z | resub | rewrite | resub | refactor -z | balance | refactor -z | resub -z | balance | resub | rewrite | rewrite -z | refactor -z | rewrite | resub | rewrite -z | balance | refactor -z | rewrite -z
9773,19619.1,187100.7,SUCCESS,refactor | rewrite | rewrite -z | refactor | refactor | resub -z | balance | rewrite -z | resub -z | resub | balance | rewrite -z | resub | refactor -z | refactor -z | balance | balance | balance | rewrite -z | refactor
9778,21468.86,153621.73,SUCCESS,refactor | resub -z | balance | resub | resub -z | rewrite | refactor -z | resub -z | balance | resub -z | resub -z | rewrite | resub | rewrite | balance | refactor -z | rewrite -z | rewrite -z | resub -z | balance
9775,19394.86,181299.75,SUCCESS,refactor | refactor | balance | resub -z | balance | rewrite | balance | rewrite | rewrite -z | refactor -z | rewrite -z | rewrite | refactor -z | refactor -z | rewrite -z | refactor | resub -z | refactor | rewrite | refactor -z
9777,20342.62,180327.33,SUCCESS,refactor | resub | refactor -z | resub -z | rewrite -z | rewrite | refactor | resub | resub -z | refactor -z | refactor -z | resub | resub -z | rewrite -z | rewrite -z | rewrite | refactor | rewrite | balance | balance
9771,20658.89,181962.0,SUCCESS,rewrite -z | resub -z | rewrite -z | rewrite -z | refactor | rewrite | rewrite -z | refactor | resub | refactor -z | rewrite -z | refactor | rewrite | rewrite -z | refactor -z | refactor | balance | balance | refactor | rewrite -z
9784,20876.74,186225.2,SUCCESS,refactor -z | resub | resub | resub -z | resub -z | resub | refactor -z | resub | refactor | resub -z | resub -z | rewrite | rewrite | resub -z | rewrite | refactor | resub | refactor | resub | resub -z
9783,19275.16,173247.47,SUCCESS,refactor -z | refactor -z | resub -z | refactor | rewrite -z | rewrite | resub -z | rewrite | rewrite | rewrite -z | resub -z | resub | refactor | resub -z | rewrite -z | refactor | balance | resub | resub -z | refactor
9780,18597.92,162739.05,SUCCESS,refactor -z | rewrite | resub | resub | balance | balance | rewrite -z | refactor | rewrite | rewrite | balance | resub | refactor | refactor -z | refactor | balance | resub | resub -z | resub | refactor -z
9779,18977.24,157428.78,SUCCESS,refactor -z | balance | rewrite | resub -z | rewrite | balance | resub | refactor -z | resub -z | resub -z | resub -z | rewrite -z | refactor | balance | resub -z | refactor -z | refactor | resub | refactor | refactor
9787,19725.23,176293.88,SUCCESS,resub | rewrite | rewrite -z | resub | rewrite | rewrite | resub | resub -z | resub | balance | resub -z | refactor | resub | refactor -z | resub | resub -z | resub -z | resub -z | balance | balance
9781,20831.52,140395.09,SUCCESS,refactor -z | rewrite -z | resub | rewrite -z | refactor -z | rewrite -z | balance | refactor -z | rewrite | balance | resub -z | resub -z | resub -z | rewrite -z | rewrite | balance | rewrite | balance | resub -z | refactor
9782,18283.51,165378.64,SUCCESS,refactor -z | refactor | refactor | refactor | refactor | refactor -z | refactor | rewrite -z | rewrite -z | rewrite | rewrite | refactor -z | refactor | rewrite -z | refactor -z | refactor -z | resub | refactor | rewrite | rewrite
9785,21300.75,178029.55,SUCCESS,refactor -z | resub -z | refactor -z | resub -z | rewrite -z | resub | balance | rewrite | rewrite -z | balance | balance | rewrite | rewrite | refactor | rewrite -z | rewrite -z | resub | balance | resub | refactor -z
9792,19382.09,169581.84,SUCCESS,resub | resub -z | rewrite -z | balance | balance | rewrite | balance | refactor | resub | resub -z | resub | resub | balance | refactor -z | refactor -z | rewrite -z | balance | resub -z | balance | resub
9788,22143.97,170947.61,SUCCESS,resub | rewrite -z | refactor -z | rewrite | rewrite | resub | resub -z | resub -z | refactor -z | resub | balance | rewrite -z | resub | resub -z | refactor -z | refactor -z | rewrite -z | resub | rewrite | rewrite -z
9789,19397.52,182119.97,SUCCESS,resub | refactor | balance | rewrite | resub | rewrite -z | resub | resub -z | refactor | balance | refactor | resub | refactor -z | resub -z | balance | balance | refactor -z | refactor -z | rewrite -z | resub -z
9786,22831.05,166735.2,SUCCESS,resub | balance | resub -z | refactor | refactor -z | resub -z | resub | refactor | refactor | resub -z | refactor | balance | refactor -z | balance | rewrite | refactor -z | refactor -z | balance | balance | refactor
9790,22805.51,168855.89,SUCCESS,resub | refactor -z | refactor | rewrite | balance | resub -z | balance | rewrite | refactor -z | resub -z | balance | resub | rewrite -z | resub -z | balance | rewrite | balance | rewrite -z | refactor -z | balance
9794,20456.46,153419.52,SUCCESS,resub -z | rewrite | resub -z | rewrite | rewrite | resub -z | refactor -z | refactor -z | resub | rewrite -z | resub -z | resub -z | balance | resub | balance | resub -z | rewrite -z | refactor | refactor | rewrite
9797,19527.86,185860.7,SUCCESS,resub -z | refactor -z | refactor | balance | balance | rewrite | refactor -z | rewrite -z | resub -z | balance | resub -z | refactor -z | resub | resub | balance | balance | rewrite -z | refactor -z | refactor | refactor -z
9791,19537.7,181988.03,SUCCESS,resub | resub | resub | refactor | resub | balance | balance | refactor -z | refactor -z | resub | refactor -z | refactor -z | balance | resub | refactor | rewrite -z | refactor | refactor -z | balance | rewrite
9796,19551.53,183208.55,SUCCESS,resub -z | refactor | refactor | resub | rewrite -z | balance | refactor -z | rewrite | resub -z | resub | refactor | resub | refactor -z | resub -z | resub -z | resub | rewrite | rewrite | refactor | balance
9799,21874.78,186539.81,SUCCESS,resub -z | resub -z | balance | resub -z | refactor -z | rewrite -z | rewrite | rewrite | refactor -z | balance | rewrite -z | rewrite | rewrite | resub -z | rewrite -z | balance | rewrite | resub | resub -z | rewrite -z
9793,21198.87,178567.52,SUCCESS,resub -z | balance | refactor -z | refactor | resub -z | refactor -z | rewrite | refactor -z | rewrite -z | balance | resub -z | rewrite | rewrite | rewrite -z | resub -z | balance | rewrite -z | resub -z | refactor | rewrite -z
9795,22769.87,181277.06,SUCCESS,resub -z | rewrite -z | refactor -z | refactor -z | resub | refactor -z | resub -z | rewrite | rewrite | rewrite -z | resub | refactor -z | rewrite | resub | rewrite -z | refactor | rewrite -z | refactor | refactor | refactor -z
9803,22259.94,170475.84,SUCCESS,balance | refactor | rewrite -z | refactor -z | refactor -z | refactor -z | balance | balance | resub -z | resub -z | refactor | rewrite | rewrite | refactor | balance | resub -z | balance | resub -z | rewrite | refactor
9798,21012.94,185752.98,SUCCESS,resub -z | resub | refactor -z | refactor -z | rewrite | rewrite | refactor | balance | resub -z | refactor | refactor -z | rewrite | rewrite | refactor | resub -z | resub | balance | rewrite -z | resub -z | rewrite
9801,19349.37,168772.41,SUCCESS,balance | rewrite | resub | refactor | resub | balance | refactor | resub | rewrite | rewrite -z | resub | resub | refactor -z | rewrite -z | rewrite | rewrite | resub | resub | refactor | refactor
9800,20622.45,186788.67,SUCCESS,balance | balance | resub | rewrite | balance | resub | rewrite | resub | refactor | rewrite -z | rewrite -z | balance | refactor -z | resub | refactor | refactor -z | refactor -z | rewrite -z | balance | resub
9804,21736.19,177288.72,SUCCESS,balance | refactor -z | balance | resub -z | refactor | refactor | resub -z | refactor | resub -z | refactor | resub | resub -z | rewrite -z | rewrite -z | refactor | resub -z | rewrite -z | balance | resub | resub -z
9802,19640.11,189205.91,SUCCESS,balance | rewrite -z | refactor -z | resub | refactor | refactor -z | rewrite | rewrite -z | refactor -z | balance | refactor -z | rewrite -z | refactor | refactor -z | rewrite | rewrite -z | resub | balance | resub | resub -z
9806,20402.2,157073.02,SUCCESS,balance | resub -z | resub -z | rewrite | resub -z | balance | resub -z | rewrite | balance | resub -z | resub | balance | rewrite | refactor | resub -z | refactor | rewrite -z | balance | rewrite -z | balance
9807,19737.73,179913.69,SUCCESS,rewrite | balance | resub -z | rewrite | resub -z | refactor | refactor -z | balance | resub -z | resub | balance | resub | balance | resub | rewrite -z | resub -z | resub | refactor -z | balance | refactor
9808,19346.18,168672.81,SUCCESS,rewrite | rewrite | resub | refactor -z | balance | balance | resub -z | rewrite -z | resub | refactor | refactor -z | refactor | resub | refactor -z | refactor | resub -z | resub -z | rewrite -z | rewrite | resub -z
9811,19445.13,183535.92,SUCCESS,rewrite | refactor -z | rewrite | resub | refactor | rewrite -z | rewrite | balance | resub | refactor -z | balance | balance | refactor -z | resub | resub | balance | balance | resub | rewrite | rewrite -z
9805,19709.54,175751.92,SUCCESS,balance | resub | refactor | refactor -z | rewrite | resub | balance | refactor | refactor | refactor | rewrite -z | resub | refactor -z | refactor | balance | balance | rewrite | resub -z | refactor -z | refactor
9809,19485.03,179308.72,SUCCESS,rewrite | rewrite -z | rewrite | refactor -z | resub -z | rewrite | resub -z | refactor | refactor -z | rewrite -z | refactor | balance | resub -z | refactor | resub -z | rewrite -z | refactor -z | refactor | balance | balance
9812,19718.58,176719.39,SUCCESS,rewrite | resub | refactor | rewrite -z | resub | rewrite | refactor -z | balance | resub | resub | balance | refactor -z | resub -z | balance | resub -z | refactor | refactor -z | resub | refactor | resub -z
9810,19967.82,186529.25,SUCCESS,rewrite | refactor | refactor | resub | refactor | resub -z | resub -z | resub | refactor -z | rewrite -z | balance | balance | balance | rewrite -z | resub | refactor | refactor -z | resub | rewrite -z | refactor -z
9813,19657.4,184492.17,SUCCESS,rewrite | resub -z | rewrite -z | resub | balance | resub | refactor | refactor -z | resub | balance | resub -z | rewrite | rewrite | resub -z | balance | rewrite | rewrite | refactor | refactor -z | resub -z
9817,16883.29,163687.39,SUCCESS,rewrite -z | refactor | balance | rewrite -z | rewrite | refactor -z | balance | rewrite -z | refactor -z | balance | refactor | balance | refactor | refactor | resub | rewrite -z | balance | refactor -z | resub | refactor -z
9821,19935.1,147832.03,SUCCESS,refactor | balance | rewrite -z | refactor | resub | balance | resub -z | resub | rewrite -z | rewrite | resub | refactor | resub -z | balance | resub -z | resub | refactor | resub -z | resub -z | refactor -z
9820,21878.5,164958.98,SUCCESS,rewrite -z | resub -z | balance | resub | resub | resub -z | resub -z | resub | rewrite | resub -z | rewrite -z | refactor -z | rewrite | refactor -z | resub | rewrite -z | resub -z | rewrite -z | refactor -z | balance
9819,20193.66,174012.75,SUCCESS,rewrite -z | resub | refactor -z | refactor | resub -z | rewrite | resub | refactor -z | resub | resub | refactor -z | refactor | rewrite | resub -z | rewrite -z | balance | resub -z | balance | rewrite -z | resub -z
9818,20270.8,165498.03,SUCCESS,rewrite -z | refactor -z | rewrite | balance | resub -z | resub -z | rewrite | refactor -z | refactor | rewrite -z | rewrite | resub -z | refactor | balance | balance | rewrite -z | rewrite -z | refactor -z | balance | resub -z
9814,21643.09,182819.92,SUCCESS,rewrite -z | balance | refactor -z | rewrite -z | refactor | rewrite -z | refactor | rewrite | resub | rewrite -z | resub | balance | rewrite -z | resub -z | rewrite | refactor | refactor | balance | rewrite | rewrite -z
9826,22645.91,195607.73,SUCCESS,refactor | resub | balance | refactor -z | resub | balance | rewrite | resub -z | rewrite | rewrite | resub -z | resub | resub -z | rewrite -z | rewrite | resub | balance | refactor | resub -z | balance
9815,19743.85,171174.64,SUCCESS,rewrite -z | rewrite | resub -z | rewrite -z | rewrite -z | refactor | balance | refactor -z | refactor -z | resub | balance | refactor | refactor | resub -z | refactor -z | refactor | refactor -z | refactor -z | refactor | resub -z
9816,20801.2,180946.08,SUCCESS,rewrite -z | rewrite -z | rewrite -z | balance | refactor | refactor -z | refactor -z | resub | refactor -z | refactor -z | refactor -z | rewrite | balance | rewrite | rewrite -z | rewrite -z | resub | refactor -z | refactor | rewrite
9823,20868.23,146853.94,SUCCESS,refactor | rewrite -z | rewrite -z | rewrite -z | balance | resub -z | balance | balance | refactor -z | resub | refactor | rewrite -z | balance | balance | refactor -z | resub -z | refactor -z | resub -z | balance | refactor -z
9822,21477.37,153322.77,SUCCESS,refactor | rewrite | resub -z | refactor -z | resub | resub | rewrite | rewrite | resub -z | resub -z | resub | resub -z | refactor -z | refactor -z | refactor | refactor | rewrite | rewrite -z | rewrite -z | resub
9825,21002.03,146627.09,SUCCESS,refactor | refactor -z | resub | rewrite -z | refactor | balance | balance | balance | rewrite | rewrite -z | balance | resub | balance | refactor -z | rewrite | refactor -z | balance | rewrite | refactor | resub
9824,19483.7,149483.69,SUCCESS,refactor | refactor | resub -z | rewrite | balance | resub -z | resub -z | rewrite -z | refactor | rewrite | refactor -z | refactor | balance | balance | balance | refactor | refactor | refactor | refactor | refactor -z
9828,21894.19,158138.91,SUCCESS,refactor -z | balance | rewrite | rewrite | resub | refactor -z | rewrite -z | balance | rewrite -z | rewrite | rewrite | rewrite | resub -z | balance | refactor | resub -z | refactor | resub | resub -z | resub
9830,21002.3,143502.58,SUCCESS,refactor -z | rewrite -z | resub -z | rewrite | refactor -z | rewrite | balance | resub | refactor | resub | resub -z | refactor -z | resub | rewrite | resub -z | balance | rewrite -z | balance | refactor | resub -z
9827,19563.5,179305.17,SUCCESS,refactor | resub -z | refactor -z | rewrite -z | rewrite | resub -z | refactor | rewrite | refactor -z | resub | rewrite | resub | refactor | balance | refactor | resub | resub -z | balance | refactor -z | rewrite -z
9833,21997.14,189317.67,SUCCESS,refactor -z | resub | resub -z | resub -z | resub | refactor | refactor -z | refactor | resub -z | resub | refactor | balance | resub -z | rewrite | resub -z | refactor | rewrite | refactor | balance | rewrite
9831,19076.46,176553.16,SUCCESS,refactor -z | refactor | refactor | rewrite | resub | refactor -z | refactor -z | resub | rewrite | resub | resub | resub | rewrite | refactor -z | refactor | resub | rewrite -z | refactor -z | resub -z | refactor -z
9832,21405.82,157820.66,SUCCESS,refactor -z | refactor -z | resub -z | balance | resub -z | resub -z | balance | rewrite | resub -z | refactor | refactor | refactor -z | refactor -z | refactor -z | rewrite -z | resub | refactor | rewrite -z | rewrite | resub -z
9829,18703.52,190611.12,SUCCESS,refactor -z | rewrite | refactor -z | refactor -z | refactor -z | balance | refactor | rewrite | rewrite -z | refactor -z | resub -z | rewrite | rewrite | rewrite | resub | resub | refactor -z | rewrite | refactor | refactor
9839,19548.61,183016.92,SUCCESS,resub | refactor -z | rewrite -z | resub -z | refactor | refactor -z | balance | balance | balance | rewrite | balance | resub -z | resub -z | rewrite | resub -z | rewrite -z | resub -z | resub | rewrite | resub
9835,19995.75,188687.44,SUCCESS,resub | balance | rewrite -z | refactor -z | rewrite | refactor -z | rewrite | resub | resub -z | refactor -z | refactor | resub -z | refactor | refactor -z | rewrite | rewrite -z | resub -z | rewrite | rewrite -z | refactor
9837,20283.03,174758.45,SUCCESS,resub | rewrite -z | refactor | refactor | refactor -z | resub -z | refactor -z | rewrite -z | refactor -z | rewrite -z | resub -z | resub -z | balance | rewrite -z | resub | rewrite -z | refactor | balance | resub | balance
9843,20847.75,180135.84,SUCCESS,resub -z | rewrite | rewrite -z | refactor | resub | balance | resub | refactor -z | balance | rewrite -z | resub -z | resub -z | refactor | balance | balance | rewrite -z | resub -z | resub -z | refactor -z | refactor -z
9836,21007.35,177677.28,SUCCESS,resub | rewrite | resub | refactor | refactor -z | resub -z | resub -z | rewrite | balance | rewrite -z | refactor | rewrite | rewrite | rewrite -z | refactor | balance | rewrite | balance | rewrite -z | refactor -z
9834,21128.38,163262.53,SUCCESS,refactor -z | resub -z | rewrite | refactor -z | rewrite -z | resub | balance | refactor -z | rewrite -z | rewrite | refactor | refactor | rewrite -z | rewrite -z | rewrite | resub -z | rewrite -z | rewrite | resub -z | resub -z
9840,22843.28,167174.91,SUCCESS,resub | resub | resub -z | refactor | refactor | resub | balance | rewrite | resub -z | rewrite | refactor | refactor -z | resub | balance | rewrite | resub | refactor | rewrite | resub -z | balance
9841,19427.84,184293.16,SUCCESS,resub | resub -z | rewrite -z | resub -z | refactor -z | rewrite | resub -z | refactor | refactor -z | refactor | refactor | resub -z | resub | refactor | resub | balance | refactor | refactor -z | rewrite -z | refactor -z
9838,20015.97,188296.56,SUCCESS,resub | refactor | resub | refactor -z | rewrite | refactor -z | rewrite -z | refactor -z | balance | rewrite -z | refactor -z | refactor | resub -z | resub -z | resub | resub -z | refactor | refactor | resub -z | rewrite -z
9842,20945.64,178889.97,SUCCESS,resub -z | balance | refactor | resub -z | resub | resub -z | balance | rewrite | refactor | refactor | rewrite -z | resub | balance | rewrite -z | balance | resub | refactor | rewrite -z | resub -z | resub -z
9844,20245.53,168295.17,SUCCESS,resub -z | rewrite -z | resub | balance | balance | rewrite -z | rewrite | resub | resub | rewrite -z | resub -z | resub | resub -z | resub -z | refactor | refactor -z | rewrite | rewrite | refactor -z | refactor -z
9846,19760.34,177556.69,SUCCESS,resub -z | refactor -z | rewrite | rewrite | refactor | rewrite | rewrite | refactor -z | resub | rewrite -z | resub -z | rewrite -z | rewrite -z | resub -z | balance | balance | rewrite | refactor -z | refactor -z | balance
9847,21058.69,187312.08,SUCCESS,resub -z | resub | refactor | resub | resub | refactor | refactor -z | refactor -z | balance | resub -z | resub -z | refactor -z | resub | resub | refactor | refactor -z | rewrite | balance | rewrite -z | resub -z
9848,21496.26,176573.0,SUCCESS,resub -z | resub -z | rewrite | resub | balance | refactor -z | refactor -z | rewrite | resub -z | balance | refactor -z | rewrite | resub | refactor | rewrite -z | refactor | refactor | balance | rewrite -z | refactor -z
9854,22625.16,168465.53,SUCCESS,balance | resub | balance | rewrite -z | rewrite | refactor -z | resub | resub | balance | refactor -z | rewrite -z | resub -z | balance | rewrite | balance | resub | rewrite -z | resub | rewrite -z | balance
9845,19662.99,189643.12,SUCCESS,resub -z | refactor | resub | balance | refactor -z | refactor -z | refactor | balance | resub | refactor | refactor | refactor -z | refactor -z | resub -z | refactor | rewrite -z | balance | rewrite -z | resub -z | rewrite
9853,20598.77,187348.52,SUCCESS,balance | refactor -z | resub -z | refactor | resub | resub | resub -z | balance | refactor | rewrite | refactor -z | resub | resub | resub -z | refactor | balance | refactor | rewrite | refactor | resub
9850,19286.06,168144.25,SUCCESS,balance | rewrite | rewrite | resub | rewrite | refactor | refactor -z | rewrite -z | resub -z | refactor | refactor -z | rewrite -z | refactor -z | rewrite -z | rewrite | resub -z | refactor -z | rewrite | rewrite -z | balance
9849,20155.62,179157.39,SUCCESS,balance | balance | refactor | rewrite -z | refactor -z | rewrite | rewrite -z | refactor | refactor | refactor | balance | balance | resub -z | refactor -z | rewrite -z | rewrite | resub | rewrite -z | refactor -z | refactor -z
9852,22464.76,191027.14,SUCCESS,balance | refactor | rewrite -z | resub -z | rewrite | resub | rewrite | rewrite -z | resub | refactor | rewrite | resub | rewrite -z | refactor -z | rewrite -z | resub | resub | resub | rewrite | refactor
9851,19523.6,188971.45,SUCCESS,balance | rewrite -z | balance | refactor | refactor | balance | refactor -z | resub | rewrite -z | balance | balance | refactor | refactor | rewrite -z | refactor -z | balance | resub -z | rewrite -z | refactor | rewrite
9856,19334.21,170551.36,SUCCESS,rewrite | balance | resub -z | rewrite -z | resub -z | refactor -z | resub | resub -z | resub | rewrite | refactor -z | resub -z | refactor -z | rewrite -z | balance | resub -z | resub -z | balance | rewrite | resub
9857,20509.13,185055.36,SUCCESS,rewrite | rewrite | balance | resub | balance | rewrite -z | resub | balance | resub | rewrite -z | resub -z | refactor | refactor -z | resub | balance | balance | rewrite | rewrite -z | refactor | balance
9858,19824.98,193352.05,SUCCESS,rewrite | rewrite -z | balance | rewrite -z | resub | resub -z | refactor -z | rewrite | balance | balance | refactor -z | refactor -z | resub -z | resub | resub -z | rewrite -z | refactor -z | resub -z | rewrite | rewrite
9855,19923.13,190011.53,SUCCESS,balance | resub -z | rewrite | refactor -z | refactor | refactor | rewrite -z | resub | refactor -z | resub -z | balance | refactor | refactor | resub | rewrite -z | balance | resub | refactor -z | rewrite -z | refactor
9860,21471.52,185694.12,SUCCESS,rewrite | refactor -z | resub | rewrite -z | rewrite -z | refactor -z | resub | rewrite | rewrite | balance | balance | refactor | rewrite | balance | balance | refactor | balance | resub | refactor | refactor
9859,19728.42,178526.8,SUCCESS,rewrite | refactor | balance | refactor | resub | balance | refactor | refactor -z | rewrite -z | resub | refactor | balance | balance | refactor -z | balance | balance | resub | resub -z | rewrite | rewrite
9861,20926.49,173491.94,SUCCESS,rewrite | resub | balance | resub -z | resub | resub -z | rewrite -z | resub -z | resub | resub -z | rewrite -z | balance | refactor | resub | refactor | refactor | refactor | refactor | rewrite -z | resub
9862,20492.91,160910.33,SUCCESS,rewrite | resub -z | resub -z | refactor -z | balance | rewrite | refactor | balance | resub -z | refactor | refactor -z | balance | rewrite -z | rewrite | resub | balance | rewrite -z | resub | rewrite | resub -z
9863,20710.76,183121.72,SUCCESS,rewrite -z | balance | resub | resub -z | refactor -z | refactor -z | rewrite -z | resub -z | rewrite -z | resub -z | resub -z | resub -z | balance | refactor -z | refactor | refactor | resub -z | refactor -z | balance | rewrite -z
9866,17452.79,163929.73,SUCCESS,rewrite -z | refactor | resub | rewrite | resub | resub -z | refactor -z | balance | rewrite -z | resub | balance | rewrite | balance | resub -z | balance | resub | refactor -z | refactor -z | resub | refactor -z
9864,19499.93,190167.39,SUCCESS,rewrite -z | rewrite | rewrite | rewrite -z | balance | balance | rewrite | resub | refactor -z | refactor -z | refactor -z | refactor | rewrite -z | refactor | resub | rewrite -z | refactor -z | resub | rewrite -z | refactor -z
9868,21502.91,186048.8,SUCCESS,rewrite -z | resub | balance | rewrite -z | refactor | resub -z | resub -z | balance | rewrite | refactor | balance | rewrite -z | rewrite | resub -z | refactor -z | balance | resub | rewrite -z | balance | balance
9867,20306.44,176689.73,SUCCESS,rewrite -z | refactor -z | rewrite | resub | refactor | refactor -z | rewrite -z | refactor | resub -z | resub | refactor | resub | resub -z | resub | balance | rewrite -z | resub -z | resub -z | refactor -z | resub
9865,19923.93,154458.39,SUCCESS,rewrite -z | rewrite -z | rewrite | refactor | rewrite -z | refactor | resub | rewrite | balance | rewrite | resub -z | resub -z | rewrite | rewrite | resub | refactor -z | resub -z | rewrite -z | refactor | rewrite -z
9869,22611.33,166647.02,SUCCESS,rewrite -z | resub -z | resub -z | refactor -z | refactor | rewrite -z | rewrite -z | resub -z | balance | refactor -z | rewrite | refactor | rewrite | resub -z | balance | resub | rewrite | balance | refactor -z | resub
9872,18806.2,168214.03,SUCCESS,refactor | rewrite -z | refactor | resub | resub -z | balance | refactor -z | rewrite | resub | refactor -z | balance | resub | refactor | rewrite -z | resub | resub -z | refactor -z | refactor | resub | rewrite
9873,19846.79,185230.17,SUCCESS,refactor | refactor | refactor | balance | resub -z | resub | rewrite | refactor -z | rewrite | refactor -z | rewrite -z | resub -z | resub -z | rewrite -z | balance | rewrite -z | balance | resub -z | refactor -z | rewrite -z
9874,19105.98,180697.8,SUCCESS,refactor | refactor -z | resub | resub -z | balance | rewrite -z | rewrite | rewrite | rewrite -z | rewrite | resub -z | resub -z | resub | balance | resub -z | resub -z | rewrite | rewrite | refactor | rewrite -z
9871,19956.92,177113.44,SUCCESS,refactor | rewrite | resub -z | resub | rewrite -z | refactor | balance | resub | resub -z | rewrite -z | rewrite -z | resub | resub | rewrite | rewrite -z | refactor -z | rewrite | refactor | refactor | resub
9870,18750.34,186364.28,SUCCESS,refactor | balance | refactor | refactor -z | balance | rewrite -z | refactor -z | resub | resub | rewrite | refactor | balance | refactor -z | refactor | resub | rewrite -z | refactor | resub | rewrite | refactor -z
9875,21910.69,172563.53,SUCCESS,refactor | resub | refactor | resub | balance | resub -z | resub -z | rewrite -z | rewrite -z | balance | rewrite | rewrite | rewrite -z | rewrite -z | refactor | resub | resub -z | rewrite -z | rewrite -z | rewrite
9876,22582.07,195177.05,SUCCESS,refactor | resub -z | resub -z | resub -z | resub -z | balance | refactor -z | balance | refactor -z | rewrite | refactor | resub | refactor -z | resub -z | refactor | resub -z | rewrite | refactor -z | rewrite -z | balance
9877,18936.54,156538.86,SUCCESS,refactor -z | balance | resub | resub | refactor | refactor | rewrite -z | resub -z | refactor -z | balance | resub -z | rewrite -z | refactor -z | balance | balance | resub | refactor | resub | balance | rewrite
9880,22011.5,189557.95,SUCCESS,refactor -z | refactor | resub | refactor -z | resub -z | rewrite | rewrite -z | resub -z | rewrite -z | resub -z | refactor -z | resub | rewrite -z | rewrite | resub -z | balance | balance | rewrite | resub | balance
9882,18791.04,161937.28,SUCCESS,refactor -z | resub | refactor | balance | rewrite -z | rewrite | resub | resub | resub | refactor | resub -z | rewrite | rewrite -z | balance | rewrite -z | balance | resub -z | refactor -z | balance | resub -z
9885,19461.09,182618.83,SUCCESS,resub | rewrite | resub | resub | refactor | resub -z | rewrite -z | rewrite | balance | rewrite | resub | balance | resub | refactor -z | rewrite | balance | rewrite -z | resub -z | rewrite | resub
9878,19772.05,184244.55,SUCCESS,refactor -z | rewrite | rewrite -z | balance | rewrite -z | refactor | resub | resub -z | resub | refactor -z | refactor | balance | balance | refactor | refactor | refactor | rewrite -z | balance | resub | rewrite
9881,19517.48,177579.5,SUCCESS,refactor -z | refactor -z | balance | rewrite | refactor -z | resub | refactor | rewrite | refactor | resub -z | resub | refactor -z | refactor -z | resub | resub -z | balance | rewrite -z | balance | resub | rewrite -z
9883,19009.69,175089.78,SUCCESS,refactor -z | resub -z | rewrite | refactor | rewrite | refactor | balance | resub -z | refactor -z | rewrite | refactor -z | balance | rewrite -z | rewrite -z | rewrite | rewrite -z | resub -z | resub -z | refactor -z | refactor
9886,20294.47,166328.91,SUCCESS,resub | rewrite -z | resub | balance | balance | rewrite | rewrite | resub -z | rewrite -z | rewrite -z | resub | refactor | refactor -z | refactor -z | balance | resub | balance | refactor -z | balance | refactor
9879,21443.32,175311.84,SUCCESS,refactor -z | rewrite -z | refactor | rewrite -z | refactor -z | balance | refactor | refactor | refactor | resub | rewrite | rewrite -z | rewrite -z | rewrite | rewrite | resub -z | refactor | refactor | resub -z | rewrite
9887,20019.43,198265.12,SUCCESS,resub | refactor | resub -z | resub | resub | balance | refactor -z | refactor | resub -z | refactor | refactor | balance | refactor -z | resub -z | rewrite -z | refactor | resub | resub -z | refactor | resub
9884,19801.04,176926.81,SUCCESS,resub | balance | refactor | refactor -z | rewrite | resub | resub | rewrite -z | resub -z | rewrite -z | rewrite -z | resub -z | resub | balance | resub -z | resub | refactor | refactor -z | refactor -z | balance
9890,20887.12,186810.78,SUCCESS,resub | resub -z | refactor | rewrite -z | resub | rewrite -z | resub | refactor | refactor | refactor -z | resub -z | refactor -z | balance | resub -z | rewrite -z | rewrite | refactor -z | rewrite | refactor -z | rewrite
